Timestamp;'Global radiation';'Direct solar radiation';'Reflected radiation';'Diffuse radiation';Air temperature
11.06.2024 00:15;0.0;0.0;0.1;0.0;10.7
11.06.2024 00:30;0.0;0.2;0.0;0.0;10.7
11.06.2024 00:45;0.0;0.0;0.0;0.0;10.7
11.06.2024 01:00;0.0;0.0;0.0;0.0;10.8
11.06.2024 01:15;0.0;0.0;0.3;0.0;10.8
11.06.2024 01:30;0.0;0.0;0.0;0.0;10.8
11.06.2024 01:45;0.0;0.0;0.0;0.0;10.8
11.06.2024 02:00;0.0;0.0;0.0;0.0;9.9
11.06.2024 02:15;0.0;0.0;0.0;0.0;9.9
11.06.2024 02:30;0.0;0.0;0.0;0.0;9.9
11.06.2024 02:45;0.0;0.0;0.0;0.0;9.9
11.06.2024 03:00;0.0;0.0;0.0;0.0;9.8
